video_id,label,start_frame,end_frame,toa,is_dada
11_74,0,1,237,-1,1
11_74,1,238,300,264,1
11_76,0,1,436,-1,1
11_76,1,437,520,457,1
11_80,0,1,160,-1,1
11_80,1,161,257,193,1
11_81,0,1,77,-1,1
11_81,1,78,150,120,1
11_82,0,1,49,-1,1
11_82,1,50,147,83,1
11_84,0,1,161,-1,1
11_84,1,162,260,228,1
11_85,0,1,169,-1,1
11_85,1,170,286,236,1
11_86,0,1,165,-1,1
11_86,1,166,248,208,1
11_88,0,1,59,-1,1
11_88,1,60,193,125,1
11_89,0,1,62,-1,1
11_89,1,63,183,147,1
11_90,0,1,224,-1,1
11_90,1,225,315,267,1
11_91,0,1,19,-1,1
11_91,1,20,86,40,1
11_92,0,1,169,-1,1
11_92,1,170,310,250,1
11_93,0,1,139,-1,1
11_93,1,140,232,204,1
11_94,0,1,174,-1,1
11_94,1,175,230,205,1
11_95,0,1,54,-1,1
11_95,1,55,130,85,1
11_99,0,1,201,-1,1
11_99,1,202,280,238,1
11_101,1,1,95,51,1
11_102,0,1,84,-1,1
11_102,1,85,200,145,1
11_103,0,1,34,-1,1
11_103,1,35,150,83,1
11_104,0,1,146,-1,1
11_104,1,147,285,211,1
11_105,0,1,77,-1,1
11_105,1,78,168,135,1
11_106,0,1,149,-1,1
11_106,1,150,250,249,1
11_110,0,1,239,-1,1
11_110,1,240,312,284,1
11_111,0,1,314,-1,1
11_111,1,315,405,371,1
11_112,0,1,149,-1,1
11_112,1,150,260,222,1
11_113,0,1,57,-1,1
11_113,1,58,128,90,1
11_114,0,1,74,-1,1
11_114,1,75,233,125,1
11_115,0,1,207,-1,1
11_115,1,208,270,222,1
11_116,0,1,94,-1,1
11_116,1,95,230,178,1
11_117,0,1,139,-1,1
11_117,1,140,250,192,1
11_118,0,1,29,-1,1
11_118,1,30,150,84,1
11_119,0,1,129,-1,1
11_119,1,130,240,194,1
11_120,0,1,124,-1,1
11_120,1,125,211,167,1
11_121,0,1,162,-1,1
11_121,1,163,208,207,1
11_122,0,1,149,-1,1
11_122,1,150,280,208,1
11_123,0,1,29,-1,1
11_123,1,30,100,72,1
11_124,0,1,29,-1,1
11_124,1,30,120,68,1
11_125,0,1,31,-1,1
11_125,1,32,84,83,1
11_126,0,1,140,-1,1
11_126,1,141,219,177,1
11_128,0,1,256,-1,1
11_128,1,257,341,299,1
11_129,0,1,29,-1,1
11_129,1,30,110,77,1
11_130,0,1,23,-1,1
11_130,1,24,104,56,1
11_131,0,1,194,-1,1
11_131,1,195,275,237,1
11_132,0,1,73,-1,1
11_132,1,74,160,124,1
11_133,0,1,39,-1,1
11_133,1,40,110,76,1
11_135,0,1,184,-1,1
11_135,1,185,290,233,1
11_136,0,1,75,-1,1
11_136,1,76,140,114,1
11_137,0,1,139,-1,1
11_137,1,140,224,184,1
11_138,0,1,39,-1,1
11_138,1,40,120,80,1
11_139,0,1,159,-1,1
11_139,1,160,222,198,1
11_140,0,1,99,-1,1
11_140,1,100,218,166,1
11_141,0,1,34,-1,1
11_141,1,35,130,85,1
11_142,0,1,117,-1,1
11_142,1,118,210,178,1
11_144,0,1,99,-1,1
11_144,1,100,243,208,1
11_145,0,1,94,-1,1
11_145,1,95,180,135,1
11_146,0,1,129,-1,1
11_146,1,130,210,186,1
11_147,0,1,120,-1,1
11_147,1,121,230,153,1
11_148,0,1,139,-1,1
11_148,1,140,250,188,1
11_149,0,1,89,-1,1
11_149,1,90,266,186,1
11_155,0,1,50,-1,1
11_155,1,51,157,103,1
11_156,0,1,99,-1,1
11_156,1,100,188,160,1
11_157,0,1,77,-1,1
11_157,1,78,160,130,1
11_159,0,1,129,-1,1
11_159,1,130,230,188,1
11_160,0,1,129,-1,1
11_160,1,130,220,194,1
11_162,0,1,210,-1,1
11_162,1,211,300,249,1
11_165,0,1,199,-1,1
11_165,1,200,340,286,1
11_166,1,1,175,63,1
11_169,0,1,199,-1,1
11_169,1,200,300,240,1
11_170,0,1,109,-1,1
11_170,1,110,180,154,1
11_171,0,1,149,-1,1
11_171,1,150,230,206,1
11_172,0,1,139,-1,1
11_172,1,140,220,184,1
11_173,0,1,149,-1,1
11_173,1,150,204,184,1
11_175,0,1,29,-1,1
11_175,1,30,150,100,1
11_177,0,1,79,-1,1
11_177,1,80,162,139,1
11_178,0,1,174,-1,1
11_178,1,175,280,260,1
11_179,0,1,149,-1,1
11_179,1,150,278,234,1
11_180,0,1,289,-1,1
11_180,1,290,367,345,1
11_181,0,1,19,-1,1
11_181,1,20,112,76,1
11_182,0,1,99,-1,1
11_182,1,100,230,140,1
11_183,0,1,102,-1,1
11_183,1,103,160,130,1
11_184,0,1,204,-1,1
11_184,1,205,294,258,1
11_185,0,1,370,-1,1
11_185,1,371,419,393,1
11_186,0,1,29,-1,1
11_186,1,30,130,102,1
11_188,0,1,162,-1,1
11_188,1,163,245,217,1
11_190,0,1,100,-1,1
11_190,1,101,203,137,1
11_191,0,1,158,-1,1
11_191,1,159,263,231,1
11_192,0,1,281,-1,1
11_192,1,282,378,352,1
11_193,0,1,83,-1,1
11_193,1,84,180,146,1
11_194,0,1,79,-1,1
11_194,1,80,161,143,1
11_195,0,1,428,-1,1
11_195,1,429,531,507,1
11_196,0,1,273,-1,1
11_196,1,274,390,360,1
11_198,0,1,149,-1,1
11_198,1,150,200,182,1
11_199,0,1,199,-1,1
11_199,1,200,310,270,1
11_200,0,1,69,-1,1
11_200,1,70,140,115,1
11_201,0,1,249,-1,1
11_201,1,250,329,299,1
11_202,0,1,409,-1,1
11_202,1,410,570,456,1
11_203,0,1,39,-1,1
11_203,1,40,150,120,1
11_204,0,1,169,-1,1
11_204,1,170,230,202,1
11_209,0,1,173,-1,1
11_209,1,174,270,234,1
11_211,0,1,254,-1,1
11_211,1,255,370,315,1
11_212,0,1,231,-1,1
11_212,1,232,300,248,1
11_214,0,1,131,-1,1
11_214,1,132,230,188,1
11_216,0,1,113,-1,1
11_216,1,114,190,156,1
11_217,0,1,79,-1,1
11_217,1,80,150,124,1
11_218,0,1,219,-1,1
11_218,1,220,290,265,1
11_219,0,1,239,-1,1
11_219,1,240,341,289,1
11_220,0,1,179,-1,1
11_220,1,180,260,212,1
11_221,0,1,117,-1,1
11_221,1,118,190,146,1
11_222,0,1,154,-1,1
11_222,1,155,310,227,1
11_223,0,1,119,-1,1
11_223,1,120,233,183,1
11_224,0,1,59,-1,1
11_224,1,60,182,122,1
11_225,0,1,101,-1,1
11_225,1,102,170,144,1
11_226,0,1,29,-1,1
11_226,1,30,110,70,1
11_227,0,1,32,-1,1
11_227,1,33,177,119,1
11_230,0,1,189,-1,1
11_230,1,190,310,245,1
11_231,0,1,329,-1,1
11_231,1,330,425,400,1
11_232,0,1,129,-1,1
11_232,1,130,224,192,1
11_233,0,1,110,-1,1
11_233,1,111,163,141,1
11_235,0,1,169,-1,1
11_235,1,170,260,234,1
11_239,0,1,159,-1,1
11_239,1,160,222,221,1
11_240,0,1,119,-1,1
11_240,1,120,206,144,1
11_241,0,1,179,-1,1
11_241,1,180,326,248,1
11_242,1,1,56,55,1
11_244,0,1,79,-1,1
11_244,1,80,195,150,1
11_245,0,1,79,-1,1
11_245,1,80,200,160,1
11_247,0,1,199,-1,1
11_247,1,200,339,285,1
11_248,0,1,44,-1,1
11_248,1,45,94,52,1
11_249,0,1,193,-1,1
11_249,1,194,388,290,1
11_251,0,1,64,-1,1
11_251,1,65,180,130,1
11_252,0,1,121,-1,1
11_252,1,122,225,192,1
11_253,0,1,181,-1,1
11_253,1,182,310,244,1
11_254,0,1,204,-1,1
11_254,1,205,340,295,1
11_255,0,1,229,-1,1
11_255,1,230,330,260,1
12_1,0,1,379,-1,1
12_1,1,380,443,406,1
12_3,0,1,114,-1,1
12_3,1,115,210,155,1
12_5,0,1,249,-1,1
12_5,1,250,370,318,1
12_7,0,1,179,-1,1
12_7,1,180,280,234,1
12_8,0,1,14,-1,1
12_8,1,15,100,41,1
12_9,0,1,194,-1,1
12_9,1,195,303,249,1
12_11,0,1,59,-1,1
12_11,1,60,180,132,1
12_12,0,1,29,-1,1
12_12,1,30,160,92,1
12_13,0,1,33,-1,1
12_13,1,34,148,62,1
12_14,0,1,257,-1,1
12_14,1,258,415,343,1
12_15,0,1,99,-1,1
12_15,1,100,300,135,1
12_16,0,1,39,-1,1
12_16,1,40,180,88,1
12_17,0,1,199,-1,1
12_17,1,200,280,230,1
12_18,0,1,239,-1,1
12_18,1,240,360,306,1
12_21,0,1,169,-1,1
12_21,1,170,258,194,1
12_23,0,1,139,-1,1
12_23,1,140,240,190,1
12_24,0,1,181,-1,1
12_24,1,182,290,218,1
12_25,0,1,115,-1,1
12_25,1,116,212,134,1
12_26,0,1,234,-1,1
12_26,1,235,333,279,1
12_28,0,1,53,-1,1
12_28,1,54,150,78,1
12_29,0,1,179,-1,1
12_29,1,180,360,264,1
12_30,0,1,129,-1,1
12_30,1,130,270,204,1
12_31,0,1,139,-1,1
12_31,1,140,250,182,1
12_32,0,1,149,-1,1
12_32,1,150,240,190,1
12_34,0,1,89,-1,1
12_34,1,90,180,128,1
12_35,0,1,239,-1,1
12_35,1,240,360,300,1
12_36,0,1,101,-1,1
12_36,1,102,220,134,1
12_37,0,1,189,-1,1
12_37,1,190,360,230,1
12_39,0,1,179,-1,1
12_39,1,180,288,234,1
12_40,0,1,144,-1,1
12_40,1,145,225,177,1
12_42,0,1,239,-1,1
12_42,1,240,360,296,1
13_1,0,1,179,-1,1
13_1,1,180,247,213,1
13_2,0,1,376,-1,1
13_2,1,377,437,411,1
13_5,0,1,199,-1,1
13_5,1,200,310,280,1
13_7,0,1,179,-1,1
13_7,1,180,280,248,1
14_2,0,1,279,-1,1
14_2,1,280,365,315,1
14_3,0,1,179,-1,1
14_3,1,180,280,242,1
14_4,0,1,147,-1,1
14_4,1,148,294,210,1
14_7,0,1,69,-1,1
14_7,1,70,190,110,1
14_8,0,1,189,-1,1
14_8,1,190,320,240,1
14_9,0,1,89,-1,1
14_9,1,90,330,182,1
14_11,0,1,219,-1,1
14_11,1,220,390,338,1
14_14,0,1,388,-1,1
14_14,1,389,470,439,1
14_15,0,1,105,-1,1
14_15,1,106,222,136,1
14_16,0,1,74,-1,1
14_16,1,75,150,105,1
14_17,0,1,164,-1,1
14_17,1,165,221,197,1
14_18,0,1,257,-1,1
14_18,1,258,410,386,1
14_19,0,1,79,-1,1
14_19,1,80,206,140,1
14_21,0,1,29,-1,1
14_21,1,30,112,62,1
14_22,0,1,129,-1,1
14_22,1,130,280,220,1
14_24,0,1,60,-1,1
14_24,1,61,235,153,1
14_26,0,1,123,-1,1
14_26,1,124,246,204,1
14_29,0,1,102,-1,1
14_29,1,103,195,145,1
15_3,0,1,159,-1,1
15_3,1,160,400,245,1
16_1,0,1,116,-1,1
16_1,1,117,176,171,1
18_1,0,1,183,-1,1
18_1,1,184,260,212,1
18_2,0,1,289,-1,1
18_2,1,290,374,352,1
18_3,0,1,150,-1,1
18_3,1,151,235,181,1
18_5,0,1,211,-1,1
18_5,1,212,312,228,1
18_6,0,1,241,-1,1
18_6,1,242,400,372,1
18_8,0,1,19,-1,1
18_8,1,20,130,52,1
18_10,0,1,101,-1,1
18_10,1,102,180,140,1
19_1,0,1,39,-1,1
19_1,1,40,124,88,1
20_1,0,1,139,-1,1
20_1,1,140,220,182,1
21_2,0,1,165,-1,1
21_2,1,166,244,212,1
21_4,0,1,279,-1,1
21_4,1,280,372,328,1
21_5,0,1,99,-1,1
21_5,1,100,204,166,1
21_6,0,1,111,-1,1
21_6,1,112,240,216,1
21_7,0,1,14,-1,1
21_7,1,15,136,50,1
21_8,1,1,164,21,1
21_11,0,1,42,-1,1
21_11,1,43,97,63,1
21_12,0,1,184,-1,1
21_12,1,185,235,211,1
21_13,0,1,19,-1,1
21_13,1,20,150,70,1
23_1,0,1,114,-1,1
23_1,1,115,250,170,1
24_5,0,1,305,-1,1
24_5,1,306,409,375,1
24_6,0,1,283,-1,1
24_6,1,284,374,322,1
24_7,0,1,129,-1,1
24_7,1,130,390,215,1
24_8,0,1,223,-1,1
24_8,1,224,332,266,1
24_9,0,1,34,-1,1
24_9,1,35,204,120,1
24_11,0,1,119,-1,1
24_11,1,120,282,192,1
24_12,0,1,109,-1,1
24_12,1,110,207,157,1
24_13,0,1,31,-1,1
24_13,1,32,138,80,1
24_14,0,1,89,-1,1
24_14,1,90,180,142,1
24_16,0,1,109,-1,1
24_16,1,110,248,194,1
24_17,0,1,79,-1,1
24_17,1,80,308,236,1
30_1,0,1,229,-1,1
30_1,1,230,338,300,1
33_1,0,1,212,-1,1
33_1,1,213,263,247,1
34_1,0,1,59,-1,1
34_1,1,60,158,94,1
36_1,0,1,251,-1,1
36_1,1,252,358,312,1
37_1,0,1,344,-1,1
37_1,1,345,450,420,1
37_2,0,1,169,-1,1
37_2,1,170,300,200,1
37_3,0,1,253,-1,1
37_3,1,254,346,286,1
37_4,0,1,424,-1,1
37_4,1,425,469,443,1
37_7,0,1,14,-1,1
37_7,1,15,130,90,1
37_10,0,1,106,-1,1
37_10,1,107,199,155,1
37_11,0,1,29,-1,1
37_11,1,30,116,78,1
37_13,1,1,95,40,1
37_15,0,1,53,-1,1
37_15,1,54,140,96,1
37_17,0,1,382,-1,1
37_17,1,383,425,397,1
37_18,1,5,93,17,1
37_19,1,10,114,48,1
37_20,0,1,87,-1,1
37_20,1,88,160,126,1
37_21,0,1,29,-1,1
37_21,1,30,128,74,1
37_23,0,1,277,-1,1
37_23,1,278,360,308,1
37_24,0,1,89,-1,1
37_24,1,90,214,176,1
37_25,0,1,265,-1,1
37_25,1,266,364,328,1
37_26,0,1,295,-1,1
37_26,1,296,360,316,1
37_27,0,1,119,-1,1
37_27,1,120,210,176,1
37_28,0,1,69,-1,1
37_28,1,70,150,96,1
37_29,0,1,41,-1,1
37_29,1,42,130,74,1
37_30,0,1,65,-1,1
37_30,1,66,138,92,1
37_32,0,1,113,-1,1
37_32,1,114,176,138,1
37_33,0,1,74,-1,1
37_33,1,75,170,105,1
37_35,1,1,66,28,1
37_36,0,1,109,-1,1
37_36,1,110,190,150,1
37_37,0,1,59,-1,1
37_37,1,60,120,92,1
37_38,0,1,113,-1,1
37_38,1,114,198,166,1
37_40,0,1,86,-1,1
37_41,0,1,29,-1,1
37_41,1,30,94,50,1
37_43,0,1,89,-1,1
37_43,1,90,140,108,1
37_45,0,1,285,-1,1
37_45,1,286,410,342,1
37_46,0,1,61,-1,1
37_46,1,62,150,116,1
37_47,0,1,119,-1,1
37_47,1,120,210,154,1
37_49,0,1,19,-1,1
37_49,1,20,93,56,1
37_50,0,1,20,-1,1
37_50,1,21,115,65,1
37_51,0,1,13,-1,1
37_51,1,14,68,32,1
37_55,0,1,174,-1,1
37_55,1,175,300,195,1
37_58,0,1,179,-1,1
37_58,1,180,300,255,1
37_61,0,1,164,-1,1
37_61,1,165,220,199,1
37_62,0,1,43,-1,1
37_62,1,44,102,74,1
37_64,0,1,175,-1,1
37_64,1,176,230,200,1
37_65,0,1,39,-1,1
37_65,1,40,144,96,1
37_67,0,1,37,-1,1
37_67,1,38,146,72,1
37_68,0,1,99,-1,1
37_68,1,100,162,120,1
37_69,0,1,99,-1,1
37_69,1,100,190,160,1
37_70,0,1,167,-1,1
37_70,1,168,240,216,1
37_72,0,1,97,-1,1
37_72,1,98,160,130,1
37_73,0,1,79,-1,1
37_73,1,80,186,130,1
37_76,1,1,150,44,1
37_77,0,1,157,-1,1
37_77,1,158,265,218,1
37_78,0,1,99,-1,1
37_78,1,100,160,126,1
37_79,0,1,119,-1,1
37_79,1,120,184,154,1
37_80,0,1,129,-1,1
37_80,1,130,190,156,1
37_81,0,1,107,-1,1
37_81,1,108,160,130,1
37_84,0,1,59,-1,1
37_84,1,60,150,110,1
37_85,0,1,139,-1,1
37_85,1,140,230,190,1
37_86,0,1,249,-1,1
37_86,1,250,312,272,1
38_1,0,1,95,-1,1
38_1,1,96,230,170,1
38_2,0,1,59,-1,1
38_2,1,60,160,118,1
38_3,0,1,55,-1,1
38_3,1,56,136,90,1
38_4,1,1,104,38,1
38_5,0,1,409,-1,1
38_5,1,410,550,456,1
38_7,0,1,79,-1,1
38_7,1,80,230,136,1
38_9,0,1,29,-1,1
38_9,1,30,100,60,1
38_11,0,1,54,-1,1
38_11,1,55,120,80,1
38_12,0,1,219,-1,1
38_12,1,220,360,264,1
38_14,0,1,69,-1,1
38_14,1,70,150,92,1
38_15,0,1,23,-1,1
38_15,1,24,104,54,1
38_16,0,1,46,-1,1
38_16,1,47,157,103,1
38_17,0,1,99,-1,1
38_17,1,100,190,125,1
38_18,0,1,399,-1,1
38_18,1,400,504,456,1
38_19,0,1,81,-1,1
38_19,1,82,180,126,1
38_20,1,1,84,36,1
38_21,1,1,95,35,1
38_22,0,1,102,-1,1
38_22,1,103,207,141,1
38_23,0,1,14,-1,1
38_23,1,15,145,50,1
38_26,0,1,141,-1,1
38_26,1,142,246,202,1
38_27,0,1,37,-1,1
38_27,1,38,130,68,1
38_28,0,1,49,-1,1
38_28,1,50,160,110,1
38_30,0,1,179,-1,1
38_30,1,180,266,236,1
38_32,1,1,142,86,1
38_35,0,1,49,-1,1
38_35,1,50,126,82,1
38_36,1,1,105,59,1
38_37,0,1,119,-1,1
38_37,1,120,218,164,1
38_38,0,1,39,-1,1
38_38,1,40,132,94,1
38_40,0,1,125,-1,1
38_40,1,126,176,146,1
38_42,0,1,169,-1,1
38_42,1,170,302,212,1
38_43,0,1,59,-1,1
38_43,1,60,160,108,1
38_44,0,1,79,-1,1
38_44,1,80,170,125,1
38_48,0,1,54,-1,1
38_48,1,55,130,85,1
38_51,0,1,51,-1,1
38_51,1,52,122,90,1
38_52,0,1,174,-1,1
38_52,1,175,300,220,1
38_53,0,1,59,-1,1
38_53,1,60,146,120,1
38_54,0,1,89,-1,1
38_54,1,90,190,132,1
38_56,0,1,59,-1,1
38_56,1,60,146,100,1
38_57,0,1,59,-1,1
38_57,1,60,138,100,1
38_59,0,1,119,-1,1
38_59,1,120,200,155,1
38_61,0,1,29,-1,1
38_61,1,30,104,66,1
38_62,0,1,93,-1,1
38_62,1,94,204,160,1
38_63,0,1,103,-1,1
38_63,1,104,160,130,1
38_65,0,1,31,-1,1
38_65,1,32,128,80,1
38_66,0,1,32,-1,1
38_66,1,33,151,87,1
38_67,1,10,96,44,1
38_68,0,1,92,-1,1
38_68,1,93,165,100,1
39_1,0,1,34,-1,1
39_1,1,35,193,105,1
39_2,0,1,344,-1,1
39_2,1,345,465,403,1
39_3,0,1,64,-1,1
39_3,1,65,181,85,1
39_4,0,1,87,-1,1
39_4,1,88,236,132,1
39_5,0,1,249,-1,1
39_5,1,250,385,305,1
39_7,0,1,227,-1,1
39_7,1,228,328,288,1
39_9,0,1,419,-1,1
39_9,1,420,485,465,1
39_12,0,1,14,-1,1
39_12,1,15,120,55,1
39_14,0,1,121,-1,1
39_14,1,122,302,232,1
39_15,0,1,91,-1,1
39_15,1,92,322,148,1
39_16,0,1,47,-1,1
39_16,1,48,200,80,1
39_17,0,1,226,-1,1
39_17,1,227,349,293,1
39_18,0,1,399,-1,1
39_18,1,400,490,455,1
39_20,0,1,79,-1,1
39_20,1,80,218,164,1
39_22,0,1,71,-1,1
39_22,1,72,162,102,1
39_23,0,1,119,-1,1
39_23,1,120,220,165,1
39_24,0,1,49,-1,1
39_24,1,50,210,110,1
39_25,0,1,29,-1,1
39_25,1,30,122,78,1
39_28,0,1,249,-1,1
39_28,1,250,402,320,1
39_29,0,1,244,-1,1
39_29,1,245,405,279,1
39_30,0,1,14,-1,1
39_30,1,15,180,120,1
39_31,0,1,209,-1,1
39_31,1,210,326,246,1
40_1,0,1,63,-1,1
40_1,1,64,166,106,1
40_3,0,1,127,-1,1
40_3,1,128,300,170,1
40_4,0,1,149,-1,1
40_4,1,150,256,232,1
40_5,0,1,49,-1,1
40_5,1,50,188,104,1
40_6,0,1,29,-1,1
40_6,1,30,96,60,1
40_8,0,1,225,-1,1
40_8,1,226,354,288,1
40_10,0,1,193,-1,1
40_10,1,194,444,286,1
40_11,0,1,253,-1,1
40_11,1,254,324,282,1
40_12,0,1,129,-1,1
40_12,1,130,240,194,1
40_14,0,1,139,-1,1
40_14,1,140,263,189,1
40_15,1,1,80,20,1
41_1,0,1,335,-1,1
41_1,1,336,452,400,1
41_3,0,1,263,-1,1
41_3,1,264,396,332,1
41_4,0,1,247,-1,1
41_4,1,248,360,308,1
41_5,1,10,137,63,1
41_6,0,1,185,-1,1
41_6,1,186,241,224,1
41_7,0,1,29,-1,1
41_7,1,30,87,65,1
41_8,0,1,639,-1,1
41_8,1,640,800,684,1
41_10,0,1,12,-1,1
41_10,1,13,85,49,1
41_11,0,1,19,-1,1
41_11,1,20,90,50,1
41_12,0,1,147,-1,1
41_12,1,148,228,192,1
41_14,0,1,147,-1,1
41_14,1,148,232,186,1
41_15,1,1,90,35,1
41_16,0,1,79,-1,1
41_16,1,80,150,116,1
41_17,1,1,152,66,1
41_18,0,1,39,-1,1
41_18,1,40,133,85,1
42_1,0,1,245,-1,1
42_1,1,246,310,282,1
42_2,0,1,145,-1,1
42_2,1,146,256,196,1
42_3,0,1,145,-1,1
42_3,1,146,240,190,1
42_9,0,1,414,-1,1
42_9,1,415,560,480,1
42_10,0,1,89,-1,1
42_10,1,90,170,140,1
42_11,0,1,165,-1,1
42_11,1,166,266,208,1
42_12,1,1,90,30,1
42_13,0,1,179,-1,1
42_13,1,180,360,240,1
42_15,0,1,49,-1,1
42_15,1,50,169,95,1
42_16,0,1,29,-1,1
42_16,1,30,190,84,1
42_17,0,1,259,-1,1
42_17,1,260,330,278,1
42_22,0,1,339,-1,1
42_22,1,340,506,430,1
42_23,0,1,399,-1,1
42_23,1,400,510,420,1
42_24,0,1,339,-1,1
42_24,1,340,463,365,1
42_25,0,1,129,-1,1
42_25,1,130,230,170,1
43_1,0,1,83,-1,1
43_1,1,84,146,120,1
43_4,0,1,149,-1,1
43_4,1,150,210,185,1
43_5,0,1,299,-1,1
43_5,1,300,380,350,1
43_7,0,1,49,-1,1
43_7,1,50,180,150,1
43_8,0,1,149,-1,1
43_8,1,150,220,195,1
43_10,0,1,379,-1,1
43_10,1,380,510,435,1
43_12,0,1,359,-1,1
43_12,1,360,440,396,1
43_13,0,1,179,-1,1
43_13,1,180,290,240,1
43_14,0,1,299,-1,1
43_14,1,300,396,352,1
43_15,0,1,95,-1,1
43_15,1,96,150,124,1
43_16,0,1,259,-1,1
43_16,1,260,360,320,1
43_17,0,1,59,-1,1
43_17,1,60,190,105,1
43_18,0,1,71,-1,1
43_18,1,72,130,96,1
43_19,0,1,49,-1,1
43_19,1,50,180,100,1
43_23,0,1,59,-1,1
43_23,1,60,140,110,1
43_24,1,1,110,45,1
43_25,1,1,220,28,1
43_26,0,1,219,-1,1
43_26,1,220,306,272,1
43_27,0,1,209,-1,1
43_27,1,210,310,248,1
43_28,0,1,25,-1,1
43_28,1,26,110,66,1
43_30,0,1,29,-1,1
43_30,1,30,110,70,1
43_32,0,1,99,-1,1
43_32,1,100,170,150,1
43_33,0,1,105,-1,1
43_33,1,106,280,184,1
43_35,0,1,29,-1,1
43_35,1,30,116,72,1
43_36,0,1,159,-1,1
43_36,1,160,206,183,1
43_37,0,1,239,-1,1
43_37,1,240,306,284,1
43_39,0,1,241,-1,1
43_39,1,242,400,310,1
43_40,0,1,309,-1,1
43_40,1,310,370,340,1
43_42,1,1,65,33,1
43_43,0,1,319,-1,1
43_43,1,320,396,374,1
43_44,1,1,86,44,1
43_47,0,1,249,-1,1
43_47,1,250,336,316,1
43_49,0,1,247,-1,1
43_49,1,248,320,296,1
43_50,0,1,299,-1,1
43_50,1,300,386,353,1
43_51,0,1,205,-1,1
43_51,1,206,258,234,1
43_53,0,1,49,-1,1
43_53,1,50,128,90,1
43_54,0,1,139,-1,1
43_54,1,140,200,178,1
43_55,0,1,34,-1,1
43_55,1,35,160,75,1
43_65,0,1,19,-1,1
43_65,1,20,120,70,1
43_66,0,1,154,-1,1
43_66,1,155,215,190,1
43_68,1,1,117,37,1
43_72,0,1,79,-1,1
43_72,1,80,164,138,1
43_73,0,1,164,-1,1
43_73,1,165,210,190,1
43_74,0,1,229,-1,1
43_74,1,230,290,260,1
43_76,0,1,189,-1,1
43_76,1,190,260,228,1
43_77,0,1,34,-1,1
43_77,1,35,100,80,1
43_78,0,1,104,-1,1
43_78,1,105,155,129,1
43_80,0,1,159,-1,1
43_80,1,160,240,200,1
43_81,0,1,169,-1,1
43_81,1,170,280,222,1
43_82,0,1,149,-1,1
43_82,1,150,230,186,1
43_83,0,1,182,-1,1
43_83,1,183,253,219,1
43_84,0,1,307,-1,1
43_84,1,308,386,354,1
43_85,1,1,123,25,1
43_86,0,1,231,-1,1
43_86,1,232,300,268,1
43_89,0,1,45,-1,1
43_89,1,46,150,100,1
43_90,0,1,92,-1,1
43_90,1,93,201,157,1
43_91,0,1,199,-1,1
43_91,1,200,290,270,1
43_92,0,1,145,-1,1
43_92,1,146,212,186,1
43_93,0,1,49,-1,1
43_93,1,50,120,84,1
43_95,0,1,49,-1,1
43_95,1,50,150,90,1
43_97,0,1,130,-1,1
43_97,1,131,203,187,1
43_98,0,1,157,-1,1
43_98,1,158,270,230,1
43_99,0,1,179,-1,1
43_99,1,180,280,214,1
43_100,0,1,319,-1,1
43_100,1,320,376,352,1
43_101,0,1,579,-1,1
43_101,1,580,682,660,1
43_102,0,1,119,-1,1
43_102,1,120,190,165,1
43_103,0,1,119,-1,1
43_103,1,120,190,160,1
43_107,1,10,90,70,1
43_108,0,1,142,-1,1
43_108,1,143,229,197,1
43_109,0,1,79,-1,1
43_109,1,80,200,120,1
43_110,0,1,59,-1,1
43_110,1,60,126,90,1
43_112,0,1,139,-1,1
43_112,1,140,195,165,1
43_113,0,1,94,-1,1
43_113,1,95,190,167,1
43_114,0,1,217,-1,1
43_114,1,218,310,280,1
43_115,0,1,85,-1,1
43_115,1,86,162,112,1
43_117,0,1,64,-1,1
43_117,1,65,133,103,1
43_118,0,1,19,-1,1
43_118,1,20,110,70,1
43_120,1,1,70,30,1
43_121,0,1,99,-1,1
43_121,1,100,196,156,1
43_122,0,1,69,-1,1
43_122,1,70,140,110,1
43_123,0,1,131,-1,1
43_123,1,132,260,184,1
43_124,0,1,179,-1,1
43_124,1,180,256,204,1
43_125,0,1,119,-1,1
43_125,1,120,188,162,1
43_126,1,1,104,68,1
43_127,0,1,34,-1,1
43_127,1,35,111,89,1
43_129,1,1,85,38,1
43_131,0,1,62,-1,1
43_131,1,63,127,108,1
43_132,0,1,39,-1,1
43_132,1,40,140,76,1
43_133,0,1,69,-1,1
43_133,1,70,114,84,1
43_134,0,1,107,-1,1
43_134,1,108,200,162,1
43_135,0,1,27,-1,1
43_135,1,28,114,70,1
43_136,0,1,83,-1,1
43_136,1,84,192,150,1
43_137,0,1,100,-1,1
43_137,1,101,197,158,1
43_138,0,1,45,-1,1
43_138,1,46,130,88,1
43_142,0,1,149,-1,1
43_142,1,150,250,214,1
43_146,0,1,119,-1,1
43_146,1,120,190,150,1
43_147,0,1,49,-1,1
43_147,1,50,108,92,1
43_148,1,1,72,52,1
43_154,1,1,63,29,1
43_155,0,1,119,-1,1
43_155,1,120,180,160,1
43_156,0,1,179,-1,1
43_156,1,180,286,234,1
43_159,0,1,89,-1,1
43_159,1,90,180,144,1
43_160,0,1,185,-1,1
43_160,1,186,290,234,1
43_161,0,1,149,-1,1
43_161,1,150,220,192,1
43_162,0,1,69,-1,1
43_162,1,70,180,160,1
43_163,0,1,64,-1,1
43_163,1,65,113,95,1
43_164,0,1,79,-1,1
43_164,1,80,180,148,1
43_166,0,1,51,-1,1
